Name,MP ,GS ,A ,CS ,GC ,OG ,PS ,PM ,YC ,RC ,S ,B ,ESP ,BPS ,TP ,fpl_base.Team,Score,Opponent,H/A,GW,Pos,Difficulty rank,Difficulty desc,PID,B (PPI),B +/-,Own%
Morrison,90,1,0,1,0,0,0,0,0,0,0,2,31,10,10,WHU,3 - 0,TOT,Away,7,MID,32,Extremely difficult,488,2,0,17
Nolan,90,0,1,1,0,0,0,0,0,0,0,0,11,6,6,WHU,3 - 0,TOT,Away,7,MID,32,Extremely difficult,489,0,,137
Diamé,79,0,1,1,0,0,0,0,0,0,0,0,16,4,6,WHU,3 - 0,TOT,Away,7,MID,32,Extremely difficult,490,0,,0.022
Vaz Te,85,1,0,1,0,0,0,0,0,0,0,1,35,9,7,WHU,3 - 0,TOT,Away,7,FWD,32,Extremely difficult,494,3,-2,3
Cech,90,0,0,0,1,0,0,0,0,0,3,0,16,4,3,CHE,3 - 1,NOR,Away,7,GKP,11,Average,77,0,,0.119
David Luiz,90,0,0,0,1,0,0,0,0,0,0,0,22,4,2,CHE,3 - 1,NOR,Away,7,DEF,11,Average,80,2,-2,82
Terry,90,0,0,0,1,0,0,0,0,0,0,0,21,5,2,CHE,3 - 1,NOR,Away,7,DEF,11,Average,82,0,,117
Ivanovic,90,0,0,0,1,0,0,0,0,0,0,0,22,4,2,CHE,3 - 1,NOR,Away,7,DEF,11,Average,83,2,-2,0.301
Cole,74,0,0,0,1,0,0,0,0,0,0,0,14,4,2,CHE,3 - 1,NOR,Away,7,DEF,11,Average,84,0,,0.059
Ramires,90,0,0,0,1,0,0,0,0,0,0,0,22,4,2,CHE,3 - 1,NOR,Away,7,MID,11,Average,88,2,-2,41
Lampard,90,0,0,0,1,0,0,0,0,0,0,0,19,4,2,CHE,3 - 1,NOR,Away,7,MID,11,Average,89,0,,0.103
Mata,80,0,0,0,1,0,0,0,0,0,0,0,17,6,2,CHE,3 - 1,NOR,Away,7,MID,11,Average,92,0,,47
Hazard,16,1,0,0,0,0,0,0,0,0,0,2,19,8,8,CHE,3 - 1,NOR,Away,7,MID,11,Average,94,0,2,133
Oscar,90,1,0,0,1,0,0,0,1,0,0,3,38,9,9,CHE,3 - 1,NOR,Away,7,MID,11,Average,96,3,0,139
Schürrle,90,0,0,0,1,0,0,0,0,0,0,0,8,2,2,CHE,3 - 1,NOR,Away,7,MID,11,Average,97,0,,8
Willian,10,1,0,0,0,0,0,0,0,0,0,0,21,7,6,CHE,3 - 1,NOR,Away,7,MID,11,Average,559,0,,1
Ba,72,0,1,0,1,0,0,0,0,0,0,0,22,3,5,CHE,3 - 1,NOR,Away,7,FWD,11,Average,100,2,-2,0.009
Eto'o,18,0,0,0,0,0,0,0,0,0,0,0,3,1,1,CHE,3 - 1,NOR,Away,7,FWD,11,Average,560,0,,0.009
Szczesny,90,0,0,0,1,0,0,0,0,0,3,0,9,4,3,ARS,1 - 1,WBA,Away,7,GKP,10,Average,2,0,,49
Koscielny,90,0,0,0,1,0,0,0,0,0,0,1,7,7,3,ARS,1 - 1,WBA,Away,7,DEF,10,Average,3,0,1,0.044
Gibbs,90,0,0,0,1,0,0,0,0,0,0,0,7,3,2,ARS,1 - 1,WBA,Away,7,DEF,10,Average,6,0,,27
Jenkinson,90,0,0,0,1,0,0,0,0,0,0,0,9,3,2,ARS,1 - 1,WBA,Away,7,DEF,10,Average,7,0,,21
Mertesacker,90,0,0,0,1,0,0,0,0,0,0,0,10,5,2,ARS,1 - 1,WBA,Away,7,DEF,10,Average,8,0,,154
Wilshere,90,1,0,0,1,0,0,0,1,0,0,2,19,8,8,ARS,1 - 1,WBA,Away,7,MID,10,Average,11,0,2,65
Ramsey,58,0,0,0,1,0,0,0,0,0,0,0,9,2,1,ARS,1 - 1,WBA,Away,7,MID,10,Average,13,0,,0.469
Rosicky,32,0,1,0,0,0,0,0,0,0,0,0,7,3,4,ARS,1 - 1,WBA,Away,7,MID,10,Average,14,0,,6
Arteta,90,0,0,0,1,0,0,0,0,0,0,0,10,5,2,ARS,1 - 1,WBA,Away,7,MID,10,Average,15,0,,0.013
Flamini,90,0,0,0,1,0,0,0,1,0,0,0,16,5,1,ARS,1 - 1,WBA,Away,7,MID,10,Average,557,0,,1
Özil,90,0,0,0,1,0,0,0,0,0,0,0,14,4,2,ARS,1 - 1,WBA,Away,7,MID,10,Average,578,0,,0.31
Giroud,84,0,0,0,1,0,0,0,0,0,0,0,16,1,2,ARS,1 - 1,WBA,Away,7,FWD,10,Average,22,0,,396
Bendtner,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,ARS,1 - 1,WBA,Away,7,FWD,10,Average,587,0,,0
Boruc,90,0,0,1,0,0,0,0,0,0,7,2,27,9,10,SOU,2 - 0,SWA,Home,7,GKP,13,Average,323,2,0,155
Fox,90,0,0,1,0,0,0,0,0,0,0,0,15,6,6,SOU,2 - 0,SWA,Home,7,DEF,13,Average,324,0,,1
Fonte,90,0,0,1,0,0,0,0,1,0,0,0,15,7,5,SOU,2 - 0,SWA,Home,7,DEF,13,Average,326,0,,166
Clyne,90,0,0,1,0,0,0,0,0,0,0,0,14,4,6,SOU,2 - 0,SWA,Home,7,DEF,13,Average,327,0,,31
Lovren,90,0,0,1,0,0,0,0,1,0,0,0,13,6,5,SOU,2 - 0,SWA,Home,7,DEF,13,Average,330,0,,66
Guly,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,SOU,2 - 0,SWA,Home,7,MID,13,Average,332,0,,0
Lallana,90,1,0,1,0,0,0,0,0,0,0,3,37,13,11,SOU,2 - 0,SWA,Home,7,MID,13,Average,333,3,0,21
Schneiderlin,90,0,0,1,0,0,0,0,0,0,0,0,11,4,3,SOU,2 - 0,SWA,Home,7,MID,13,Average,334,0,,0.02
Steven Davis,88,0,1,1,0,0,0,0,0,0,0,0,23,8,6,SOU,2 - 0,SWA,Home,7,MID,13,Average,337,0,,1
Ward-Prowse,33,0,0,0,0,0,0,0,0,0,0,0,5,1,1,SOU,2 - 0,SWA,Home,7,MID,13,Average,338,0,,28
Wanyama,90,0,0,1,0,0,0,0,1,0,0,0,13,2,2,SOU,2 - 0,SWA,Home,7,MID,13,Average,340,0,,0.036
Lambert,67,0,0,1,0,0,0,0,0,0,0,0,13,2,2,SOU,2 - 0,SWA,Home,7,FWD,13,Average,342,0,,0.148
Rodriguez,23,1,0,0,0,0,0,0,0,0,0,2,22,9,7,SOU,2 - 0,SWA,Home,7,FWD,13,Average,343,0,2,0.011
Osvaldo,57,0,0,0,0,0,0,0,0,0,0,0,7,0,1,SOU,2 - 0,SWA,Home,7,FWD,13,Average,550,0,,5
Lloris,90,0,0,0,3,0,0,0,0,0,2,0,4,3,1,TOT,0 - 3,WHU,Home,7,GKP,6,Favourable,423,0,,0.074
Dawson,90,0,0,0,3,0,0,0,0,0,0,0,4,5,1,TOT,0 - 3,WHU,Home,7,DEF,6,Favourable,424,0,,126
Walker,90,0,0,0,3,0,0,0,0,0,0,0,5,4,1,TOT,0 - 3,WHU,Home,7,DEF,6,Favourable,427,0,,137
Naughton,80,0,0,0,3,0,0,0,0,0,0,0,3,2,1,TOT,0 - 3,WHU,Home,7,DEF,6,Favourable,428,0,,6
Vertonghen,90,0,0,0,3,0,0,0,0,0,0,0,8,5,1,TOT,0 - 3,WHU,Home,7,DEF,6,Favourable,430,0,,68
Dembélé,90,0,0,0,3,0,0,0,0,0,0,0,11,6,2,TOT,0 - 3,WHU,Home,7,MID,6,Favourable,432,0,,0.038
Sigurdsson,62,0,0,1,0,0,0,0,0,0,0,0,-1,1,3,TOT,0 - 3,WHU,Home,7,MID,6,Favourable,442,0,,0.1
Holtby,10,0,0,0,0,0,0,0,0,0,0,0,2,1,1,TOT,0 - 3,WHU,Home,7,MID,6,Favourable,443,0,,2
Paulinho,90,0,0,0,3,0,0,0,0,0,0,0,4,3,2,TOT,0 - 3,WHU,Home,7,MID,6,Favourable,445,0,,122
Townsend,90,0,0,0,3,0,0,0,0,0,0,0,5,2,2,TOT,0 - 3,WHU,Home,7,MID,6,Favourable,446,0,,0.015
Lamela,28,0,0,0,3,0,0,0,0,0,0,0,1,1,1,TOT,0 - 3,WHU,Home,7,MID,6,Favourable,558,0,,2
Eriksen,73,0,0,0,2,0,0,0,0,0,0,0,12,2,2,TOT,0 - 3,WHU,Home,7,MID,6,Favourable,561,0,,0.075
Defoe,90,0,0,0,3,0,0,0,0,0,0,0,15,1,2,TOT,0 - 3,WHU,Home,7,FWD,6,Favourable,448,0,,7
Soldado,17,0,0,0,1,0,0,0,0,0,0,0,1,1,1,TOT,0 - 3,WHU,Home,7,FWD,6,Favourable,526,0,,139
Ruddy,90,0,0,0,3,0,0,0,0,0,4,0,6,3,2,NOR,1 - 3,CHE,Home,7,GKP,26,Very difficult,297,0,,17
Martin,90,0,0,0,3,0,0,0,0,0,0,0,12,3,1,NOR,1 - 3,CHE,Home,7,DEF,26,Very difficult,300,0,,3
Turner,90,0,0,0,3,0,0,0,0,0,0,0,9,5,1,NOR,1 - 3,CHE,Home,7,DEF,26,Very difficult,305,0,,14
Bassong,90,0,0,0,3,0,0,0,0,0,0,0,15,6,1,NOR,1 - 3,CHE,Home,7,DEF,26,Very difficult,307,0,,14
Olsson,90,0,0,0,3,0,0,0,0,0,0,0,7,3,1,NOR,1 - 3,CHE,Home,7,DEF,26,Very difficult,308,0,,5
Pilkington,90,1,0,0,3,0,0,0,0,0,0,2,18,8,9,NOR,1 - 3,CHE,Home,7,MID,26,Very difficult,313,0,2,3
Howson,90,0,0,0,3,0,0,0,0,0,0,0,1,4,2,NOR,1 - 3,CHE,Home,7,MID,26,Very difficult,315,0,,2
Snodgrass,80,0,0,0,1,0,0,0,0,0,0,0,-3,4,2,NOR,1 - 3,CHE,Home,7,MID,26,Very difficult,316,0,,0.06
Tettey,90,0,0,0,3,0,0,0,1,0,0,0,-4,2,1,NOR,1 - 3,CHE,Home,7,MID,26,Very difficult,317,0,,3
Redmond,10,0,0,0,2,0,0,0,0,0,0,0,8,1,1,NOR,1 - 3,CHE,Home,7,MID,26,Very difficult,318,0,,34
Fer,90,0,0,0,3,0,0,0,0,0,0,0,8,2,2,NOR,1 - 3,CHE,Home,7,MID,26,Very difficult,498,0,,2
v. Wolfswinkel,72,0,1,0,1,0,0,0,0,0,0,0,9,5,5,NOR,1 - 3,CHE,Home,7,FWD,26,Very difficult,320,0,,27
Hooper,18,0,0,0,2,0,0,0,0,0,0,0,1,1,1,NOR,1 - 3,CHE,Home,7,FWD,26,Very difficult,515,0,,6
Myhill,90,0,0,0,1,0,0,0,0,0,4,0,10,4,3,WBA,1 - 1,ARS,Home,7,GKP,31,Extremely difficult,450,0,,4
Olsson,90,0,0,0,1,0,0,0,1,0,0,0,7,4,1,WBA,1 - 1,ARS,Home,7,DEF,31,Extremely difficult,454,0,,8
Jones,90,0,0,0,1,0,0,0,0,0,0,0,15,2,2,WBA,1 - 1,ARS,Home,7,DEF,31,Extremely difficult,455,0,,2
McAuley,90,0,0,0,1,0,0,0,0,0,0,0,7,2,2,WBA,1 - 1,ARS,Home,7,DEF,31,Extremely difficult,456,0,,0.015
Ridgewell,90,0,0,0,1,0,0,0,0,0,0,0,7,4,2,WBA,1 - 1,ARS,Home,7,DEF,31,Extremely difficult,458,0,,7
Sessegnon,77,0,0,0,1,0,0,0,0,0,0,0,3,2,2,WBA,1 - 1,ARS,Home,7,MID,31,Extremely difficult,383,0,,25
Morrison,13,0,0,0,0,0,0,0,0,0,0,0,1,1,1,WBA,1 - 1,ARS,Home,7,MID,31,Extremely difficult,463,0,,27
Mulumbu,90,0,0,0,1,0,0,0,0,0,0,0,11,4,2,WBA,1 - 1,ARS,Home,7,MID,31,Extremely difficult,464,0,,4
Brunt,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,WBA,1 - 1,ARS,Home,7,MID,31,Extremely difficult,465,0,,2
Yacob,90,1,0,0,1,0,0,0,0,0,0,3,23,12,10,WBA,1 - 1,ARS,Home,7,MID,31,Extremely difficult,466,2,1,0.009
Amalfitano,88,0,1,0,1,0,0,0,0,0,0,0,21,6,5,WBA,1 - 1,ARS,Home,7,MID,31,Extremely difficult,579,1,-1,0.03
Long,22,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,WBA,1 - 1,ARS,Home,7,FWD,31,Extremely difficult,469,0,,12
Anelka,68,0,0,0,1,0,0,0,0,0,0,0,3,0,2,WBA,1 - 1,ARS,Home,7,FWD,31,Extremely difficult,471,0,,0.04
Berahino,90,0,0,0,1,0,0,0,0,0,0,0,24,6,2,WBA,1 - 1,ARS,Home,7,FWD,31,Extremely difficult,542,3,-3,5
Ruddy,90,0,0,0,4,0,0,0,0,0,7,0,9,4,2,NOR,1 - 4,ARS,Away,8,GKP,32,Extremely difficult,297,0,,17
Martin,90,0,0,0,4,0,0,0,0,0,0,0,1,4,0,NOR,1 - 4,ARS,Away,8,DEF,32,Extremely difficult,300,0,,3
Turner,90,0,0,0,4,0,0,0,0,0,0,0,6,6,0,NOR,1 - 4,ARS,Away,8,DEF,32,Extremely difficult,305,0,,0.013
Bassong,90,0,0,0,4,0,0,0,0,0,0,0,3,6,0,NOR,1 - 4,ARS,Away,8,DEF,32,Extremely difficult,307,0,,0.013
Olsson,90,0,0,0,4,0,0,0,0,0,0,0,19,2,0,NOR,1 - 4,ARS,Away,8,DEF,32,Extremely difficult,308,0,,5
Hoolahan,12,0,0,0,2,0,0,0,0,0,0,0,-2,0,1,NOR,1 - 4,ARS,Away,8,MID,32,Extremely difficult,310,0,,6
Pilkington,69,0,0,0,2,0,0,0,0,0,0,0,2,1,2,NOR,1 - 4,ARS,Away,8,MID,32,Extremely difficult,313,0,,3
Howson,90,1,0,0,4,0,0,0,0,0,0,0,32,10,7,NOR,1 - 4,ARS,Away,8,MID,32,Extremely difficult,315,0,,3
Snodgrass,90,0,0,0,4,0,0,0,0,0,0,0,18,2,2,NOR,1 - 4,ARS,Away,8,MID,32,Extremely difficult,316,0,,0.053
Tettey,78,0,0,0,2,0,0,0,0,0,0,0,10,5,2,NOR,1 - 4,ARS,Away,8,MID,32,Extremely difficult,317,0,,3
Redmond,21,0,0,0,2,0,0,0,0,0,0,0,-1,1,1,NOR,1 - 4,ARS,Away,8,MID,32,Extremely difficult,318,0,,29
Fer,90,0,0,0,4,0,0,0,0,0,0,0,13,4,2,NOR,1 - 4,ARS,Away,8,MID,32,Extremely difficult,498,0,,2
Hooper,90,0,0,0,4,0,0,0,0,0,0,0,3,2,2,NOR,1 - 4,ARS,Away,8,FWD,32,Extremely difficult,515,0,,6
Marshall,90,0,0,0,4,0,0,0,1,0,3,0,4,1,0,CAR,1 - 4,CHE,Away,8,GKP,32,Extremely difficult,55,0,,21
Taylor,90,0,0,0,4,0,0,0,0,0,0,0,3,4,0,CAR,1 - 4,CHE,Away,8,DEF,32,Extremely difficult,58,0,,1
Turner,90,0,0,0,4,0,0,0,0,0,0,0,5,3,0,CAR,1 - 4,CHE,Away,8,DEF,32,Extremely difficult,60,0,,32
Caulker,90,0,0,0,4,0,0,0,0,0,0,0,9,3,0,CAR,1 - 4,CHE,Away,8,DEF,32,Extremely difficult,429,0,,23
Théophile,90,0,0,0,4,0,0,0,0,0,0,0,7,2,0,CAR,1 - 4,CHE,Away,8,DEF,32,Extremely difficult,565,0,,0
Whittingham,90,0,0,0,4,0,0,0,0,0,0,0,7,4,2,CAR,1 - 4,CHE,Away,8,MID,32,Extremely difficult,63,0,,0.053
Cowie,90,0,0,0,4,0,0,0,1,0,0,0,3,1,1,CAR,1 - 4,CHE,Away,8,MID,32,Extremely difficult,64,0,,0.015
Kim Bo-Kyung,35,0,0,0,3,0,0,0,0,0,0,0,5,1,1,CAR,1 - 4,CHE,Away,8,MID,32,Extremely difficult,66,0,,6
Gunnarsson,80,0,0,0,3,0,0,0,0,0,0,0,-1,2,2,CAR,1 - 4,CHE,Away,8,MID,32,Extremely difficult,68,0,,16
Mutch,90,1,0,0,4,0,0,0,0,0,0,1,24,10,8,CAR,1 - 4,CHE,Away,8,MID,32,Extremely difficult,69,0,1,4
Medel,55,0,0,0,1,0,0,0,0,0,0,0,-3,1,1,CAR,1 - 4,CHE,Away,8,MID,32,Extremely difficult,534,0,,3
Gestede,10,0,0,0,1,0,0,0,0,0,0,0,1,1,1,CAR,1 - 4,CHE,Away,8,FWD,32,Extremely difficult,72,0,,2
Campbell,24,0,0,0,2,0,0,0,0,0,0,0,1,1,1,CAR,1 - 4,CHE,Away,8,FWD,32,Extremely difficult,75,0,,0.08
Odemwingie,66,0,0,0,2,0,0,0,0,0,0,0,1,2,2,CAR,1 - 4,CHE,Away,8,FWD,32,Extremely difficult,468,0,,5
McGregor,90,0,0,0,2,0,0,0,0,0,4,0,5,3,2,HUL,1 - 2,EVE,Away,8,GKP,25,Very difficult,170,0,,79
Rosenior,65,0,0,0,2,0,0,0,0,0,0,0,5,3,1,HUL,1 - 2,EVE,Away,8,DEF,25,Very difficult,171,0,,0.02
Faye,90,0,0,0,2,0,0,0,0,0,0,0,-10,2,1,HUL,1 - 2,EVE,Away,8,DEF,25,Very difficult,176,0,,0.015
Figueroa,90,0,0,0,2,0,0,0,0,0,0,0,6,1,1,HUL,1 - 2,EVE,Away,8,DEF,25,Very difficult,178,0,,16
Davies,90,0,0,0,2,0,0,0,0,0,0,0,0,4,1,HUL,1 - 2,EVE,Away,8,DEF,25,Very difficult,179,0,,12
Quinn,17,0,0,0,0,0,0,0,0,0,0,0,1,1,1,HUL,1 - 2,EVE,Away,8,MID,25,Very difficult,182,0,,1
Brady,90,0,0,0,2,0,0,0,0,0,0,0,3,-1,2,HUL,1 - 2,EVE,Away,8,MID,25,Very difficult,183,0,,0.09
Elmohamady,90,0,0,0,2,0,0,0,0,0,0,0,3,1,2,HUL,1 - 2,EVE,Away,8,MID,25,Very difficult,185,0,,7
Boyd,25,0,0,0,0,0,0,0,0,0,0,0,1,1,1,HUL,1 - 2,EVE,Away,8,MID,25,Very difficult,186,0,,1
Huddlestone,90,0,0,0,2,0,0,0,1,0,0,0,2,1,1,HUL,1 - 2,EVE,Away,8,MID,25,Very difficult,436,0,,0.011
Livermore,90,0,0,0,2,0,0,0,0,0,0,0,0,1,2,HUL,1 - 2,EVE,Away,8,MID,25,Very difficult,437,0,,6
Aluko,73,0,1,0,2,0,0,0,0,0,0,0,8,4,5,HUL,1 - 2,EVE,Away,8,FWD,25,Very difficult,187,0,,0.022
Graham,15,0,0,0,1,0,0,0,0,0,0,0,0,1,1,HUL,1 - 2,EVE,Away,8,FWD,25,Very difficult,388,0,,8
Sagbo,75,1,0,0,1,0,0,0,0,0,0,2,24,9,8,HUL,1 - 2,EVE,Away,8,FWD,25,Very difficult,527,2,0,1
Boruc,90,0,0,0,1,0,0,0,0,0,4,0,10,3,3,SOU,1 - 1,MUN,Away,8,GKP,32,Extremely difficult,323,0,,0.18
Fonte,90,0,0,0,1,0,0,0,1,0,0,0,6,2,1,SOU,1 - 1,MUN,Away,8,DEF,32,Extremely difficult,326,0,,196
Clyne,90,0,0,0,1,0,0,0,0,0,0,0,14,1,2,SOU,1 - 1,MUN,Away,8,DEF,32,Extremely difficult,327,0,,0.044
Shaw,90,0,0,0,1,0,0,0,0,0,0,0,12,2,2,SOU,1 - 1,MUN,Away,8,DEF,32,Extremely difficult,328,0,,135
Lovren,90,0,1,0,1,0,0,0,0,0,0,0,23,6,5,SOU,1 - 1,MUN,Away,8,DEF,32,Extremely difficult,330,1,-1,113
Guly,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,SOU,1 - 1,MUN,Away,8,MID,32,Extremely difficult,332,0,,0
Lallana,90,1,0,0,1,0,0,0,0,0,0,3,44,13,10,SOU,1 - 1,MUN,Away,8,MID,32,Extremely difficult,333,3,0,0.05
Schneiderlin,90,0,0,0,1,0,0,0,1,0,0,0,6,2,1,SOU,1 - 1,MUN,Away,8,MID,32,Extremely difficult,334,0,,0.018
Steven Davis,66,0,0,0,1,0,0,0,0,0,0,0,4,2,2,SOU,1 - 1,MUN,Away,8,MID,32,Extremely difficult,337,0,,1
Ward-Prowse,24,0,0,0,0,0,0,0,0,0,0,0,7,1,1,SOU,1 - 1,MUN,Away,8,MID,32,Extremely difficult,338,0,,24
Wanyama,82,0,0,0,1,0,0,0,1,0,0,0,2,1,1,SOU,1 - 1,MUN,Away,8,MID,32,Extremely difficult,340,0,,33
Lambert,35,0,0,0,0,0,0,0,0,0,0,0,4,1,1,SOU,1 - 1,MUN,Away,8,FWD,32,Extremely difficult,342,0,,122
Rodriguez,55,0,0,0,1,0,0,0,0,0,0,0,7,-1,1,SOU,1 - 1,MUN,Away,8,FWD,32,Extremely difficult,343,0,,0.011
Osvaldo,90,0,0,0,1,0,0,0,0,0,0,0,-3,-2,2,SOU,1 - 1,MUN,Away,8,FWD,32,Extremely difficult,550,0,,4
Mignolet,90,0,0,0,2,0,0,0,0,0,2,0,7,3,1,LIV,2 - 2,NEW,Away,8,GKP,16,Difficult,192,0,,438
Johnson,82,0,0,0,2,0,0,0,0,0,0,0,12,5,1,LIV,2 - 2,NEW,Away,8,DEF,16,Difficult,194,0,,0.051
Skrtel,90,0,0,0,2,0,0,0,0,0,0,0,7,6,1,LIV,2 - 2,NEW,Away,8,DEF,16,Difficult,195,0,,8
Touré,90,0,0,0,2,0,0,0,1,0,0,0,6,4,0,LIV,2 - 2,NEW,Away,8,DEF,16,Difficult,201,0,,0.075
Cissokho,90,0,0,0,2,0,0,0,0,0,0,0,8,4,1,LIV,2 - 2,NEW,Away,8,DEF,16,Difficult,551,0,,0
Sakho,62,0,0,0,2,0,0,0,0,0,0,0,6,5,1,LIV,2 - 2,NEW,Away,8,DEF,16,Difficult,571,0,,0.009
Moses,90,0,0,0,2,0,0,0,0,0,0,0,3,2,2,LIV,2 - 2,NEW,Away,8,MID,16,Difficult,95,0,,34
Gerrard,90,1,0,0,2,0,0,0,1,0,0,3,28,13,9,LIV,2 - 2,NEW,Away,8,MID,16,Difficult,203,2,1,62
Henderson,90,0,0,0,2,0,0,0,0,0,0,0,4,5,2,LIV,2 - 2,NEW,Away,8,MID,16,Difficult,205,0,,0.01
Sterling,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,LIV,2 - 2,NEW,Away,8,MID,16,Difficult,206,0,,0.015
Luis Alberto,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,LIV,2 - 2,NEW,Away,8,MID,16,Difficult,212,0,,1
Sturridge,90,1,0,0,2,0,0,0,1,0,0,0,23,7,5,LIV,2 - 2,NEW,Away,8,FWD,16,Difficult,213,1,-1,0.408
Suárez,90,0,2,0,2,0,0,0,0,0,0,2,35,11,10,LIV,2 - 2,NEW,Away,8,FWD,16,Difficult,214,3,-1,187
Myhill,90,0,0,1,0,0,0,0,0,0,3,2,9,8,9,WBA,0 - 0,STK,Away,8,GKP,14,Difficult,450,0,2,5
Olsson,90,0,0,1,0,0,0,0,0,0,0,2,7,8,8,WBA,0 - 0,STK,Away,8,DEF,14,Difficult,454,0,2,8
Jones,90,0,0,1,0,0,0,0,0,0,0,0,8,7,6,WBA,0 - 0,STK,Away,8,DEF,14,Difficult,455,0,,2
McAuley,90,0,0,1,0,0,0,0,0,0,0,0,7,6,6,WBA,0 - 0,STK,Away,8,DEF,14,Difficult,456,0,,0.015
Ridgewell,90,0,0,1,0,0,0,0,0,0,0,3,8,10,9,WBA,0 - 0,STK,Away,8,DEF,14,Difficult,458,0,3,0.013
Sessegnon,90,0,0,1,0,0,0,0,0,0,0,0,29,3,3,WBA,0 - 0,STK,Away,8,MID,14,Difficult,383,3,-3,24
Morrison,29,0,0,0,0,0,0,0,0,0,0,0,1,1,1,WBA,0 - 0,STK,Away,8,MID,14,Difficult,463,0,,24
Mulumbu,90,0,0,1,0,0,0,0,0,0,0,0,6,3,3,WBA,0 - 0,STK,Away,8,MID,14,Difficult,464,0,,4
Yacob,90,0,0,1,0,0,0,0,0,0,0,0,15,5,3,WBA,0 - 0,STK,Away,8,MID,14,Difficult,466,2,-2,0.011
Amalfitano,61,0,0,1,0,0,0,0,0,0,0,0,14,0,3,WBA,0 - 0,STK,Away,8,MID,14,Difficult,579,1,-1,0.05
Anichebe,74,0,0,1,0,0,0,0,0,0,0,0,8,1,2,WBA,0 - 0,STK,Away,8,FWD,14,Difficult,141,0,,0.009
Long,16,0,0,0,0,0,0,0,0,0,0,0,1,1,1,WBA,0 - 0,STK,Away,8,FWD,14,Difficult,469,0,,12
Anelka,29,0,0,0,0,0,0,0,0,0,0,0,3,1,1,WBA,0 - 0,STK,Away,8,FWD,14,Difficult,471,0,,0.037
Berahino,61,0,0,1,0,0,0,0,0,0,0,0,1,1,2,WBA,0 - 0,STK,Away,8,FWD,14,Difficult,542,0,,8
Westwood,90,0,0,0,4,0,0,0,0,0,4,0,5,4,1,SUN,0 - 4,SWA,Away,8,GKP,15,Difficult,367,0,,8
Bardsley,90,0,0,0,4,1,0,0,1,0,0,0,-2,0,-3,SUN,0 - 4,SWA,Away,8,DEF,15,Difficult,369,0,,0
O'Shea,90,0,0,0,4,0,0,0,0,0,0,0,5,4,0,SUN,0 - 4,SWA,Away,8,DEF,15,Difficult,370,0,,31
Roberge,90,0,0,0,4,0,0,0,1,0,0,0,6,2,-1,SUN,0 - 4,SWA,Away,8,DEF,15,Difficult,375,0,,1
Celustka,90,0,0,0,4,0,0,0,0,0,0,0,4,4,0,SUN,0 - 4,SWA,Away,8,DEF,15,Difficult,536,0,,1
Johnson,60,0,0,0,2,0,0,0,0,0,0,0,2,2,2,SUN,0 - 4,SWA,Away,8,MID,15,Difficult,376,0,,17
Cattermole,90,0,0,0,4,0,0,0,0,0,0,0,6,5,2,SUN,0 - 4,SWA,Away,8,MID,15,Difficult,377,0,,0
Colback,30,0,0,0,2,0,0,0,0,0,0,0,1,0,1,SUN,0 - 4,SWA,Away,8,MID,15,Difficult,378,0,,64
Larsson,90,0,0,0,4,0,0,0,0,0,0,0,6,4,2,SUN,0 - 4,SWA,Away,8,MID,15,Difficult,379,0,,12
Gardner,90,0,0,0,4,0,0,0,0,0,0,0,0,-1,2,SUN,0 - 4,SWA,Away,8,MID,15,Difficult,380,0,,1
Giaccherini,60,0,0,0,2,0,0,0,0,0,0,0,3,1,2,SUN,0 - 4,SWA,Away,8,MID,15,Difficult,499,0,,0.015
Borini,30,0,0,0,2,0,0,0,0,0,0,0,4,0,1,SUN,0 - 4,SWA,Away,8,FWD,15,Difficult,215,0,,1
Fletcher,81,0,0,0,4,1,0,0,0,0,0,0,-1,-1,0,SUN,0 - 4,SWA,Away,8,FWD,15,Difficult,389,0,,1
Altidore,9,0,0,0,0,0,0,0,0,0,0,0,-4,1,1,SUN,0 - 4,SWA,Away,8,FWD,15,Difficult,393,0,,7
Hart,90,0,0,0,1,0,0,0,0,0,1,0,13,3,2,MCI,3 - 1,WHU,Away,8,GKP,16,Difficult,217,0,,94
Kolarov,25,0,0,0,0,0,0,0,0,0,0,0,17,0,1,MCI,3 - 1,WHU,Away,8,DEF,16,Difficult,220,0,,0.013
Richards,90,0,0,0,1,0,0,0,0,0,0,0,14,4,2,MCI,3 - 1,WHU,Away,8,DEF,16,Difficult,221,0,,3
Clichy,90,0,0,0,1,0,0,0,1,0,0,0,13,3,1,MCI,3 - 1,WHU,Away,8,DEF,16,Difficult,225,0,,27
Nastasic,90,0,0,0,1,0,0,0,0,0,0,0,21,7,2,MCI,3 - 1,WHU,Away,8,DEF,16,Difficult,228,0,,12
Nasri,73,0,0,0,1,0,0,0,0,0,0,0,15,5,2,MCI,3 - 1,WHU,Away,8,MID,16,Difficult,230,0,,0.02
